filename,scopus_link,citedby_link
201802558.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047314220&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047314220&origin=inward
201802559.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047308041&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047308041&origin=inward
201802560.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047305790&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047305790&origin=inward
201802561.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047250294&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047250294&origin=inward
201802562.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047198537&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047198537&origin=inward
201802563.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047189795&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047189795&origin=inward
201802564.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047095618&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047095618&origin=inward
201802565.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047067545&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047067545&origin=inward
201802566.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047014713&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047014713&origin=inward
201802567.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047012285&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047012285&origin=inward
201802568.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047005214&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047005214&origin=inward
201802569.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046999731&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046999731&origin=inward
201802570.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046995452&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046995452&origin=inward
201802571.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046967162&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046967162&origin=inward
201802572.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046961017&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046961017&origin=inward
201802573.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046945040&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046945040&origin=inward
201802574.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046906040&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046906040&origin=inward
201802575.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046896760&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046896760&origin=inward
201802576.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046893624&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046893624&origin=inward
201802577.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046849913&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046849913&origin=inward
201802578.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046819493&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046819493&origin=inward
201802579.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046780756&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046780756&origin=inward
201802580.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046760841&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046760841&origin=inward
201802581.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046681387&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046681387&origin=inward
201802582.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046654706&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046654706&origin=inward
201802583.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046642651&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046642651&origin=inward
201802584.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046108259&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046108259&origin=inward
201802585.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046104168&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046104168&origin=inward
201802586.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046086485&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046086485&origin=inward
201802587.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046084012&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046084012&origin=inward
201802588.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046083547&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046083547&origin=inward
201802589.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046081817&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046081817&origin=inward
201802590.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046081246&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046081246&origin=inward
201802591.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046078806&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046078806&origin=inward
201802592.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046074341&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046074341&origin=inward
201802593.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046072255&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046072255&origin=inward
201802594.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046068569&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046068569&origin=inward
201802595.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046068557&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046068557&origin=inward
201802596.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046032980&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046032980&origin=inward
201802597.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045964602&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045964602&origin=inward
201802598.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045948901&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045948901&origin=inward
201802599.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045909286&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045909286&origin=inward
201802600.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045740122&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045740122&origin=inward
201802601.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045210000&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045210000&origin=inward
201802602.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045203313&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045203313&origin=inward
201802603.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045149311&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045149311&origin=inward
201802604.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045137561&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045137561&origin=inward
201802605.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045119165&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045119165&origin=inward
201802606.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045118984&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045118984&origin=inward
201802607.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045062424&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045062424&origin=inward
201802608.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045058718&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045058718&origin=inward
201802609.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045052617&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045052617&origin=inward
201802610.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045025830&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045025830&origin=inward
201802611.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044988496&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044988496&origin=inward
201802612.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044775444&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044775444&origin=inward
201802613.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044769940&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044769940&origin=inward
201802614.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044713414&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044713414&origin=inward
201802615.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044658210&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044658210&origin=inward
201802616.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044416837&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044416837&origin=inward
201802617.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044264400&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044264400&origin=inward
201802618.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044249108&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044249108&origin=inward
201802619.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044125216&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044125216&origin=inward
201802620.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044005768&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044005768&origin=inward
201802621.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85043990882&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043990882&origin=inward
201802622.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85043989450&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043989450&origin=inward
201802623.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85043533849&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043533849&origin=inward
201802624.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85043505401&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043505401&origin=inward
201802625.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85043497077&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043497077&origin=inward
201802626.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85043485030&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043485030&origin=inward
201802627.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85043448244&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043448244&origin=inward
201802628.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85043378750&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043378750&origin=inward
201802629.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85043304807&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043304807&origin=inward
201802630.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85043236866&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043236866&origin=inward
201802631.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042943989&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042943989&origin=inward
201802632.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042915942&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042915942&origin=inward
201802633.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042875734&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042875734&origin=inward
201802634.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042795773&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042795773&origin=inward
201802635.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042759924&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042759924&origin=inward
201802636.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042749013&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042749013&origin=inward
201802637.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042656504&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042656504&origin=inward
201802638.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042655078&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042655078&origin=inward
201802639.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042598513&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042598513&origin=inward
201802640.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042592413&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042592413&origin=inward
201802641.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042549328&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042549328&origin=inward
201802642.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042545104&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042545104&origin=inward
201802643.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042540518&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042540518&origin=inward
201802644.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042539076&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042539076&origin=inward
201802645.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042478613&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042478613&origin=inward
201802646.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042462678&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042462678&origin=inward
201802647.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042415428&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042415428&origin=inward
201802648.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042389729&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042389729&origin=inward
201802649.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042380818&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042380818&origin=inward
201802650.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042359515&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042359515&origin=inward
201802651.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042358246&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042358246&origin=inward
201802652.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042348978&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042348978&origin=inward
201802653.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042226991&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042226991&origin=inward
201802654.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042178786&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042178786&origin=inward
201802655.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042114535&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042114535&origin=inward
201802656.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042103079&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042103079&origin=inward
201802657.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042077828&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042077828&origin=inward
201802658.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042068779&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042068779&origin=inward
201802659.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042061817&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042061817&origin=inward
201802660.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041909360&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041909360&origin=inward
201802661.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041907326&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041907326&origin=inward
201802662.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041848106&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041848106&origin=inward
201802663.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041843886&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041843886&origin=inward
201802664.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041829622&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041829622&origin=inward
201802665.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041805201&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041805201&origin=inward
201802666.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041796478&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041796478&origin=inward
201802667.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041748957&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041748957&origin=inward
201802668.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041738208&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041738208&origin=inward
201802669.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041722720&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041722720&origin=inward
201802670.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041561955&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041561955&origin=inward
201802671.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041557278&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041557278&origin=inward
201802672.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041465001&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041465001&origin=inward
201802673.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041419172&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041419172&origin=inward
201802674.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041382534&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041382534&origin=inward
201802675.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041343404&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041343404&origin=inward
201802676.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041331629&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041331629&origin=inward
201802677.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041291870&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041291870&origin=inward
201802678.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041232667&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041232667&origin=inward
201802679.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041225504&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041225504&origin=inward
201802680.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041139520&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041139520&origin=inward
201802681.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040936961&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040936961&origin=inward
201802682.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040930764&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040930764&origin=inward
201802683.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040844050&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040844050&origin=inward
201802684.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040841375&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040841375&origin=inward
201802685.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040826788&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040826788&origin=inward
201802686.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040658275&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040658275&origin=inward
201802687.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040557622&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040557622&origin=inward
201802688.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040547931&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040547931&origin=inward
201802689.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040528867&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040528867&origin=inward
201802690.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040527632&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040527632&origin=inward
201802691.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040376601&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040376601&origin=inward
201802692.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040322317&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040322317&origin=inward
201802693.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040318014&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040318014&origin=inward
201802694.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040218839&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040218839&origin=inward
201802695.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040187317&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040187317&origin=inward
201802696.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040185128&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040185128&origin=inward
